Dim1,Dim2,Dim3,Dim4,Dim5,classe
"0.793950720458939,-0.298274205016194,-0.289208469823071,0.273408516887911,-0.0992626107258544,""3"""
"0.393556807775262,-0.00839324352636859,-0.405588729133468,0.0328978690360458,0.00935363366126964,""3"""
"-0.127618875234711,0.326396084037717,-0.458549511319416,-0.0412458845881073,-0.533343507075267,""1"""
"-0.509420352565643,-0.0520687507311109,0.0998672160310472,-0.0331722053404428,-0.116435284856769,""1"""
"-0.242499263747139,0.0105201092418649,-0.438679035196846,0.0670757508883313,-0.22189166938237,""1"""
"0.2268532399202,1.12362458743345,0.842007717606286,0.566396088011732,-0.563141230129378,""2"""
"-0.367368033103784,-0.0660031495778833,0.314630304454402,-0.12459885908474,-0.282775383514958,""1"""
"0.342175018605721,0.780052446703301,0.115213708033123,-0.527144079016592,0.365131295225422,""3"""
"-0.246897227791342,0.0816567286621867,-0.427024501218711,0.396877191605029,-0.160604890862817,""1"""
"0.254449325169196,0.0617960256399549,-0.255472892321846,-0.332771969316981,-0.224848177095411,""3"""
"-0.520729152881356,0.695474017815828,0.56760797391016,0.502798568226631,-0.783015762612226,""2"""
"-0.303388662236082,0.282711347228166,-0.244285846622969,-0.0944007910312858,-0.319133543593173,""1"""
"0.0924830942119998,-0.096349450659517,-0.37040838172813,0.0894850055573784,0.532173380244637,""1"""
"-0.676837118040225,-0.30769789852023,0.273865832835719,-0.167456992097477,-0.426085729454775,""1"""
"0.304245735147566,-0.21210624904355,-0.305861427994507,0.00472841579920537,-0.327180657449499,""3"""
"1.04704072865332,0.282611673811202,-0.291346923977548,-0.132532367279633,0.228311524932698,""3"""
"-0.34870641388017,0.790377147570304,1.10647638897582,0.811386030602509,-1.31426533292356,""2"""
"-0.634521680286335,0.414420435059894,-0.116678838884871,-0.0360297356495666,0.0740258689857945,""1"""
